perceptr_var,chroma_stft_mean,rms_mean,rms_var,spectral_bandwidth_mean,mfcc4_mean,mfcc1_mean,rolloff_mean,spectral_centroid_mean,mfcc9_mean,mfcc6_mean,mfcc8_mean
-0.6644196786776334,-1.3811908553882544,0.5659402746493944,0.23917882039322277,-0.19300106247809992,-0.5939508936270088,-0.48098238528752996,-0.7113283163286229,-0.9609807057839217,-1.205538236672243,0.7485440741744355,0.6505935183618958
-0.8256678925854671,-1.5115080986435703,-0.6864743914142819,-0.1166794548037382,-1.0140743258256764,-1.2092294705516595,-1.5697608773319878,-1.435893634748786,-1.4683736588353968,-1.2171026540428411,0.62963415758159,-0.8252406149049286
-0.20789020361854246,0.23650831304888897,0.060354408486905986,-0.6259977856094895,0.21721269480925645,2.267335559596434,0.3416374536237821,0.3409559652092598,0.09874007799995889,-1.2269686102418806,2.0766377720267823,0.9966421869080239
-0.25227401998492727,0.10024038742836638,-0.02686753855859034,-0.600378148458234,0.4196670185736851,1.1518301491764307,0.37235965801902887,0.5285156623484033,0.26356698610621226,-1.549262041438824,2.0096614387836005,1.764527635433708
-0.5703257249429746,-0.013999138282391906,-0.3035543256623604,-0.6948005356193864,0.23757615960116024,2.4347579619759085,-0.15051679474096055,0.3913771158109738,0.13950309721867013,-0.3384091919688677,2.5807450153163054,2.111835463261884
-0.15290746375768433,0.24783161566311854,-0.05398527372056222,-0.4762867083609358,0.24633685613772896,0.6638897591460864,0.35303699959431817,0.2795575942215885,-0.06414352526261777,-1.1584215462067025,2.1104310520166565,1.8594668592035655
-0.38901805117875476,0.14073794493783348,0.08212023085365028,-0.7095093911156403,0.25227034160404227,1.6928749906311233,0.3489783426676742,0.3983760857245266,0.10785366283470488,-0.8561356558890224,2.451479457519668,1.7619567911058192
-0.5131727788070963,0.6215111851406526,0.2654784564735345,-0.6450483384407775,0.09099090613370225,2.6662447529992965,-0.18710235824119897,-0.012965490714072374,-0.6465137355588577,-0.7458975092471317,2.1215099069993615,1.5657395052105345
-0.47445363121165296,0.113707337056777,-0.43149974639496863,-0.5794584101688558,0.2265821251311637,1.8765704549518571,-0.3803258961918491,0.1310503505229924,-0.40353308690049317,-0.8207817247266335,2.0109005891139518,1.3396757307075104
-0.6368643052397722,-0.5175018246861296,-0.284392053731073,-0.6949576924333143,0.12850292143929232,2.113972474446814,-0.05457505867128161,0.17616011352591113,-0.26379061639618034,-1.704569533684974,1.8217232088674866,0.7198932389178425
-0.2727743505859335,0.010380923418209677,-0.10602541343016852,-0.586754072356741,-0.07263376010668456,1.3842440288188715,0.38049418344729696,0.06394382493462389,-0.0748785618352498,-0.7632450567521932,1.6101428029944773,1.2815309868560665
-0.7765855119031733,-1.2380766890482868,-0.644975674580637,-0.7139938082448557,-0.6425074154502299,1.8761302710769014,-1.1134405949742097,-0.9699251774883119,-1.234748894221487,-0.205378654711789,2.4044220467693966,0.02841745669714171
1.013624118180312,0.27251092669154303,0.7830657810968421,0.251968385480579,-0.3054112837963993,1.2494982939268722,0.6136326584531013,-0.2521948319542479,-0.35808675780602073,-0.5073103630070531,1.6942412667778823,0.9967450498621193
0.5394654933794044,0.1837524812448494,1.0014560086136721,-0.3708151300261633,-0.5977194366824957,1.7168881432269105,0.8870641920617445,-0.3990462346982398,-0.31378682654800694,-0.33312548728129715,0.051078768891743676,0.8139579451967645
-0.33007300683449997,-0.4858189845720518,-0.48815536898063155,-0.015648581955824904,-1.0867539344952768,1.7112766004047648,-0.8061262482391048,-0.9535148942896423,-1.059206416769854,0.555258682878836,0.3721524836897881,-0.02223269961415306
0.6257945423079105,0.4134383833091802,0.56989967779626,0.1734115138657956,-0.5475696817319043,1.480627349667908,0.6765377663945722,-0.21234355428320503,-0.04239089949091391,-0.5316550499201593,0.5569407767034492,0.810580429156173
1.0287753896912433,0.9069362888321295,1.0665062967396497,0.1407141798753767,-0.48504200378499707,1.666217986499182,0.8639849550827751,-0.3228458094262753,-0.23913234642485146,-0.307549744285076,0.9868551834016082,0.9854715254268327
0.7458999550854986,0.6643666083904355,0.40840578296812324,0.3445265704390186,-0.5059522695749405,1.4654705500609533,0.45647711823469944,-0.3481489636942429,-0.23725326753460033,-0.5530994755895483,0.6423201363863471,0.852614901156353
-0.08846037545591051,0.15146603334026118,0.1057336536340328,0.06031526632231412,-0.36124635773640495,1.243577568882463,-0.008065422889299324,-0.40834116299613193,-0.5450087542495282,-0.12070052883975882,1.009994800730767,0.6893597206149297
0.7269901797332651,0.5596559841415887,0.6861464286370671,0.1424821299388578,-0.6259489138423564,1.2958916589371592,0.5167688084459859,-0.47221006984897956,-0.4399454666747046,-0.14605195655511688,1.0122870998980744,1.1485011005175183
0.5684524167118972,-0.26988285924474276,0.47315736812796505,0.4771398740234792,-0.39616489368622076,1.4719056627136613,0.48967984567720796,-0.21587213548678694,-0.18644766689242673,-1.5984745680279018,0.5831410373238469,0.19171039013129168
0.8438440996568498,0.33255201987523575,0.5948120953146333,0.3297725451774251,-0.27132043036678366,1.9193919637114634,0.581316174807252,-0.11570169307324647,0.04724484603423143,-0.5311495198725553,0.6856434946257898,0.6474344949081952
0.898919225319598,0.6382932334202056,0.995847156792863,0.10890940942121234,-0.49924434198430095,1.5022472028395084,0.7660258472633666,-0.39137011576810765,-0.35697165313152773,-0.7397849610365355,1.3456079008955761,1.0552368649930732
-0.28936623855777316,0.8970548570645154,0.16444966845001294,-0.6695941561545343,-0.11784080277273784,2.3636515474281774,0.6185708573241998,0.3213609655419903,0.4222519876513844,-1.0104840347365842,1.7693449304395923,1.4335170201091862
-0.40926724147731103,-0.8180966796689667,-0.37539658810989407,-0.6014712119142539,-0.2331989559568788,0.8000824668382785,-0.004177891666109255,0.10265770386688092,0.10969158294648597,-0.32236307622682275,1.2432683963751086,0.7428949639312525
-0.42769043249355937,-0.5932885416481387,-0.5278913751493729,-0.36199114666473986,0.3833231680219803,0.7774975070854798,0.15318997541532317,0.7244497883410257,0.8919474659270247,-0.39312611032029626,0.5882894426115792,0.46590126047228375
-0.43034922993347396,-0.5636716167106477,-0.20559371191295997,-0.6896059485115076,0.07171346180654227,1.376913203817073,0.5925798559558202,0.366470728544909,0.49130665452167754,-0.9450010195340259,-0.02067412783218317,-0.044457845800367365
-0.48067257895774046,-1.0511889149356073,-0.46559546429851717,-0.6020739134231747,0.2460365834694934,0.6399954699379694,0.2609962746096501,0.6620515645085613,0.8586398387588666,-0.8237840364652641,0.7767508621702947,0.7233489964607511
-0.341488996381411,-0.05006525117265773,-0.3117828433522104,-0.646584687302326,0.02675400652179933,0.760535312324376,0.278518038726584,0.2550268130506572,0.19427204609831947,-0.9223307209330688,1.1082716071207923,0.8138720436872272
-0.24472282453857125,-0.49931476431863,-0.027710761597493062,-0.6862892154829198,-0.12660376515712135,0.7429229188010449,0.48958419196846825,0.11629590827892768,0.0785749262011471,-0.7003710096763792,0.5214438261891459,0.38379263998627633
-0.46251894806634664,-1.0878998736335088,-0.4236450613686646,-0.5685211900205112,0.19474010472294234,0.7919374619845205,0.3124172256965006,0.4289694666845213,0.43534239565394744,-0.5077272035726217,0.1036978499462695,0.43953396538192285
-0.48534798858929046,-1.061426891329175,-0.21944458661091562,-0.5747122199086043,-0.06172496852811451,0.7047031866280591,0.22982801625573432,0.275526441482264,0.23714232276321248,-1.306073408435978,0.8557120420724182,-0.19336282353041698
-0.4166668138329681,-0.6841749417662122,-0.3776503655432118,-0.5355048956366973,-0.21350821347753457,0.3325252010904814,0.1143650793897805,0.07177865066551643,-0.05923525435215959,-1.0077502102481166,0.37878213137293276,0.8712524282468023
-0.5050552634121847,-0.9001099722789059,-0.15795603628479024,-0.7504343201503123,0.08396433277075369,1.0864454379315187,0.5501946009465347,0.31345736686410075,0.3174218364837085,-0.8294243419793059,0.4048121861206915,0.2784856876348826
-0.6813013921626045,-0.8781819303754241,-0.4115419167917149,-0.7174562414069247,0.5258550383080961,0.5286458973404402,0.257416114698939,0.691597480583535,0.5496087713007124,-1.2356523471634973,0.5233908782170654,0.35221517212796954
1.2771270600272993,-0.4506440507775695,1.9618103313799355,0.6665569055289576,-0.15988541631481917,1.2081381864711642,1.1417011617757948,-0.0566204413766833,-0.14953943626784458,-1.3825221294148204,0.46951282171634096,0.5900429851000388
0.6833363473795445,-0.14106733670160823,1.0067525387920768,0.337474510926745,0.5488550440724097,0.2945807556072442,0.8833769167518752,0.7619945271743447,0.43834611495774145,-1.3798704290830943,1.1117377787979785,1.114793785889838
1.9353736766894931,1.075718383796949,0.9319726143846554,1.3691101625398459,0.02340942604181725,1.066350425675347,0.578918358708789,0.08175601820668005,0.031204249112593157,-0.962598855668261,1.4313109096241747,1.2620605251710182
0.24719121896184695,-0.15987406214062272,1.3415415923680352,0.44140567047431495,0.34921743635794744,1.2019405715699283,0.9161150078273289,0.6615278320660508,0.6204628499861734,-0.63575104679706,1.4663119098826907,1.174594003206396
1.898813267775362,0.36988738784131214,1.7105666362130987,0.5601150825574054,-0.09671444694224622,0.11202972355662151,1.153150838362396,0.055167338852549826,0.007599563702913198,-0.7208695677789134,1.3734177030350805,1.500948610809105
1.5343261222621987,0.434640928061796,1.9373566362738441,-0.08820061476919942,-0.02878285368622489,0.3141627543983271,1.4170856355841897,0.23573335630483266,0.18408201548235542,-1.0719116369871962,1.460616299161615,1.3718145676663596
1.0018054727489383,0.5235329408913957,2.132693395582829,-0.3171213059989597,0.2206506055422904,0.533263934621713,1.4066597073804799,0.4422796770416625,0.33690561701747807,-0.38956954690951423,1.4559277398536548,1.7694805596258534
1.2879068848126745,-0.1278040225913986,1.6989446848642715,1.2276672353820262,-0.653662278535285,0.07463127097551461,0.8962904720613805,-0.5260381264403596,-0.5234363796934941,-0.318834847377834,0.6283384331401628,0.8032580093973469
1.0750897037876979,0.01780157687179218,1.786563389345031,0.6457122205140939,-0.543909116451056,0.2780447742651267,1.172852265672789,-0.23881055842341825,-0.11858990878546888,-0.9728540089579487,0.8616284691244748,0.4924429119174587
1.3594460347772925,-0.4837687617382647,1.8351262270476456,0.18521590057344073,-0.14113398278535103,0.12968013504209716,1.1494042745077389,0.036260068655243595,-0.08421255280349352,-1.278840669480578,0.6045081603524242,1.1721798242642658
1.346614514130724,0.5952374590960636,1.8326281078642932,0.11215214671501503,0.03663280262281863,0.7980773628709337,1.2439914938973085,0.29536479157736695,0.1581141200935082,-0.5332011264362203,1.3153264064673176,1.6675377183024158
1.6429660914949555,0.21383178288764626,1.5889943020178499,1.1220192722381443,-0.2997845434643014,0.11670432973337508,1.053100181474538,-0.22329961376239385,-0.19707952566276252,-0.4758777739432481,0.7343305943706226,1.3210429455262924
-0.44092744008678253,-0.7760262384974101,0.2931361721495161,0.1444328741432118,-1.0813273064616142,0.41148805041785846,-0.35651269216034936,-1.2291568658510428,-1.2436122855220149,-0.7906663472427783,0.9288401248809649,0.18239819230654106
-0.4235206720725481,-0.15699871402609716,-0.09098052129045048,0.17027658153162892,-1.1555338266821509,-0.05072608848149125,-0.681670263445979,-1.3045320157590512,-1.3360081353900957,-0.21032487864304142,0.4885974775456323,0.07280601305900046
-0.32468051423321687,-0.5121335836955622,0.41284910307836403,-0.08861049153313141,-0.7074106482972551,0.5717882685395947,-0.1106599657907181,-0.9458334851328181,-1.0618766829029975,-0.594008132674872,0.9064885156117807,0.5195170250549774
-0.5798445086178372,-0.00801524654056155,0.169270225892867,0.11580822181186635,-1.3539508148076813,0.17403953907762762,-0.49704261252196075,-1.586469357083965,-1.6701103668656256,-0.5588527738073267,0.30568757396354257,0.45478312475488597
-0.821775912224623,-0.3698934443557577,-1.1892836932082307,-0.34332448075726013,-1.819546877157604,-0.845475211915614,-2.0213395992549463,-1.9803796365723332,-1.9610463442488342,0.600758057289823,-0.25050967767507293,-0.3034330237047024
-0.5147786002900074,-0.013069275736915641,0.014792900055732059,-0.2522636118301766,-0.5150011640112904,1.0651917939253988,-0.3304006005078168,-0.700906569745329,-0.8234542614232675,-0.9717885833620638,1.1551692886856615,0.9491702040684795
-0.6832281450066102,0.5311327790034676,-0.48016097903361615,-0.4870023739348315,-1.6077213672325918,-0.5420858048662,-0.9164254841387542,-1.6697216545364018,-1.6914241277364215,0.783387280323915,0.5049362742401861,0.3515367143456379
-0.7938403343006344,0.149783668216772,-1.0334379741286253,-0.4177054484255127,-1.5298929563180392,0.33181751733730086,-1.8760336953085546,-1.8876842844746269,-1.793168239499007,0.376605210636934,0.7342740202595461,-0.10612564582958015
-0.8362756228335422,-0.013164889546536216,-0.9908931159796919,-0.3437044579886773,-2.3701498244347925,-1.17724743245687,-2.05593090477982,-2.3150499575633767,-2.2802330549643135,1.4161771602167934,0.39025152501984733,-0.008176677556247213
-0.5210276863058347,-0.02445498278414297,0.15444266512858554,0.6390708709788858,-1.1076828027841272,0.41578637037892413,-0.6168042544753447,-1.3051403918286342,-1.345139623791695,0.2929361579853523,0.4056361372768773,0.25106760369696673
-0.27418830489144275,-0.10699962542006895,0.8554948950025385,-0.24634561947362302,-0.8925283346110313,0.18171573207288794,0.13897077744448566,-1.1541837731716293,-1.1363092036845561,-1.1540147155798317,0.43434838513693813,1.6374368080263018
-0.8339718056531185,-1.4468691490193506,-1.2114223835822848,-0.6038761373880661,-1.2544462462311734,-0.36922305500616653,-1.6977184275872421,-1.5924896350594924,-1.4947472869960157,0.0760621550271169,0.024108794119083083,-0.32403251573962283
-0.25298737598669246,-0.044319664078470516,1.026635579164827,-0.028172480243121446,-1.2177837317007574,0.7295089908321821,-0.041599511228883036,-1.250450028286454,-1.3492827163073828,-0.5449257607802105,0.28432576986848507,0.6530086092096473
-0.23251148569480354,0.7871763428994594,-0.08338549902498248,-0.36956598331931234,-0.0683582106152492,0.9786402387204688,0.5373339750379643,0.1637704026131824,0.15192420127110115,-0.4709969729026403,1.424620658334863,0.9523000465422949
-0.47221823883357394,-0.10368087738687926,-0.3947952575633931,0.6313140413499487,-1.025103936271046,0.005091837734987862,-0.32697991421661265,-0.8877573765077403,-0.9270319394796611,0.1684739461420981,0.5299321993678177,-0.6799587180004967
-0.8634352164636633,-1.5464553109983439,-1.4422609891194476,-0.7792172629461321,-1.2993652845166803,-0.6410139244283318,-1.235011280078392,-1.1786775227557167,-0.9734656385535452,-0.8633699532756536,0.2762877330611715,-0.4291885021153919
-0.8714199523257051,-2.004391265760767,-1.5278618313609824,-0.7956740713908853,-1.5232259044076848,-0.7048253562096601,-1.792667832586158,-1.387429868023122,-1.1754251711451493,-0.4327507279955736,0.256392826359003,-0.8039865570149575
-0.8585962883526886,-1.2333901526240267,-1.326272766149787,-0.7869609975091526,-1.221217294389199,-0.3197484028711895,-0.9061827692476417,-1.1348479946122694,-0.9942747601040581,-1.4514737096329984,0.7163743583465847,-0.23718499531081605
-0.8711495067939923,-1.7688619731633997,-1.5458829149655309,-0.7418371630386994,-1.4125979240384132,0.06998689594938236,-1.8206169933168905,-1.0518073062275133,-0.9434720911486676,0.356216333780203,0.5227856480544133,-1.408739191334792
-0.8685047686351893,-1.9238329817728126,-1.3497796795328605,-0.7823452812136942,-1.1338720190968117,-0.25988637318750596,-1.152355509060047,-0.887302417012226,-0.6934263330369358,0.14151948483422894,-0.33945151396782974,-0.2583709794461485
-0.85609804618391,-1.3488365289775992,-1.3353711767862293,-0.6790717952121046,-1.3010624391666847,0.09190081576793506,-1.1960561548793263,-1.1026358042845135,-1.0770304360468452,-0.34069703506195564,-0.6652748752194118,-0.5176743521836301
-0.8697393329308155,-1.435237108683977,-1.4884042987496708,-0.7440629476907538,-1.2609517075553853,0.2672657659015528,-1.5103081371648706,-1.1650763499305143,-1.1586642900422945,-0.2249142984379343,-0.45445620509838497,-0.3665154629244139
-0.8618946202796691,-1.2507794580761369,-1.3711779678738334,-0.6268614911296733,-1.3806592761904959,0.021188551297623082,-1.4201429407511679,-1.2095459955036973,-1.1779306093322763,0.3142841770359568,-0.6492971212850023,-0.6012012594826219
-0.8672453479942132,-1.5175383375373932,-1.4757721253442104,-0.7134172327743803,-1.1648718807946028,0.06778986998036579,-1.4732328815092213,-1.0148815239171611,-0.9571651179283598,-0.003827717854715591,-0.8046625246843724,-0.2955351914987642
-0.8716151386939632,-1.324419243580122,-1.6317849285582737,-0.7849899958107401,-1.254083085824363,0.41335276275390903,-2.1125417549825016,-1.277980367991765,-1.3772912623603086,-0.15584557899478177,-0.3029987672179667,-0.544990576263634
-0.8671211384998658,-1.6375190710838832,-1.5448392136630715,-0.7273796254511151,-1.2772446884250686,-0.32769472951916023,-1.7021973972674962,-1.0819351472386096,-0.9843618233789408,-0.2397390333130859,-0.561390865230605,-0.8305810305932531
-0.8718298514682299,-1.6602983313497377,-1.6669914764893825,-0.8184853116302797,-2.147465768175092,-0.7150869996546467,-2.404155489779887,-1.8260214021523544,-1.7489127091793466,0.34538112824177203,-1.6226729962576958,-1.6343528036278057
-0.8710447405544002,-1.751884318006147,-1.5160144625476848,-0.670715436693462,-1.7304693070980894,-0.33935089929848866,-2.178557436235888,-1.5356091176668125,-1.4273251007181915,-0.23177160793534046,-1.2151445124978546,-1.3370492977521988
-0.8611358228179156,-1.7940023836134127,-1.5110735500533166,-0.6516705240741096,-1.4949055811943024,-0.23823182289985087,-1.9827917638921384,-1.2535977131682106,-1.1372501639600143,0.14424035144382794,-0.9882320969077925,-0.9379479919919456
-0.8626893424424872,-1.7712722075360847,-1.512627611248903,-0.676237748955839,-1.6575994298824768,-0.5343507527367757,-1.7980351023131795,-1.3866310437926261,-1.2889082362376802,-0.08926626964934382,-1.5892621556468989,-1.4598717457198145
-0.872544935413228,-1.9841273420705399,-1.82019764075815,-0.815664945291428,-1.2934552639677734,-0.5264872182172111,-3.045169070750326,-1.2400600230633119,-1.1605605129750007,1.2489525659325214,-1.0509582799089041,0.04448176850508635
-0.872584030597038,-1.9519231877311034,-1.8722582510405215,-0.8350892032221382,-1.4958502472529784,-0.39359966848101396,-3.375081758490008,-1.6673939547919097,-1.603173739023719,0.4407879170926448,-0.5420019019320491,-0.04503444372478695
-0.8494046670634727,-1.4976492053833534,-1.4252323665479014,-0.5562327064875252,-1.5681260936692232,-1.5593822306706693,-1.668151988067659,-1.3688982039209496,-1.178355106750179,-0.3290349440799722,-1.1339416917370195,-0.8911782135270554
-0.8691820308336738,-1.7103923038889781,-1.7095577840534386,-0.7517272345812234,-1.7523983336585454,-0.7943200971466688,-2.606670841182698,-1.518183110943274,-1.4587206023375654,0.768737268047667,-1.4596885228030876,-1.1653578047353927
-0.8723868479425202,-1.1594887064272978,-1.8725874683531694,-0.8317723850696072,-1.3633714987066807,-0.13715145153496397,-3.3072053993608836,-1.4490292676250902,-1.4205801630506574,1.1060355126419312,-0.7253064945582921,-0.05545269187775003
